"","felvetel.eve","Subject","method","Emotion","label","RT_mean"
"3438",2016,522,"winsorizing","sad","Incongruent",420.421052631579
"3439",2016,523,"SD filtering","angry","Congruent",357.842105263158
"3440",2016,523,"SD filtering","angry","Incongruent",366
"3441",2016,523,"SD filtering","happy","Congruent",342.263157894737
"3442",2016,523,"SD filtering","happy","Incongruent",351.578947368421
"3443",2016,523,"SD filtering","sad","Congruent",338.684210526316
"3444",2016,523,"SD filtering","sad","Incongruent",333.111111111111
"3445",2016,523,"threshold","angry","Congruent",357.842105263158
"3446",2016,523,"threshold","angry","Incongruent",366
"3447",2016,523,"threshold","happy","Congruent",344.611111111111
"3448",2016,523,"threshold","happy","Incongruent",351.578947368421
"3449",2016,523,"threshold","sad","Congruent",354
"3450",2016,523,"threshold","sad","Incongruent",337.5625
"3451",2016,523,"winsorizing","angry","Congruent",357.842105263158
"3452",2016,523,"winsorizing","angry","Incongruent",366
"3453",2016,523,"winsorizing","happy","Congruent",342.263157894737
"3454",2016,523,"winsorizing","happy","Incongruent",351.578947368421
"3455",2016,523,"winsorizing","sad","Congruent",338.684210526316
"3456",2016,523,"winsorizing","sad","Incongruent",333.111111111111
"3457",2016,524,"SD filtering","angry","Congruent",376.166666666667
"3458",2016,524,"SD filtering","angry","Incongruent",386.842105263158
"3459",2016,524,"SD filtering","happy","Congruent",394.944444444444
"3460",2016,524,"SD filtering","happy","Incongruent",389.411764705882
"3461",2016,524,"SD filtering","sad","Congruent",413.421052631579
"3462",2016,524,"SD filtering","sad","Incongruent",347.578947368421
"3463",2016,524,"threshold","angry","Congruent",376.166666666667
"3464",2016,524,"threshold","angry","Incongruent",392.333333333333
"3465",2016,524,"threshold","happy","Congruent",424.631578947368
"3466",2016,524,"threshold","happy","Incongruent",433.833333333333
"3467",2016,524,"threshold","sad","Congruent",413.421052631579
"3468",2016,524,"threshold","sad","Incongruent",356.647058823529
"3469",2016,524,"winsorizing","angry","Congruent",371.333333333333
"3470",2016,524,"winsorizing","angry","Incongruent",386.842105263158
"3471",2016,524,"winsorizing","happy","Congruent",402
"3472",2016,524,"winsorizing","happy","Incongruent",397.166666666667
"3473",2016,524,"winsorizing","sad","Congruent",407.105263157895
"3474",2016,524,"winsorizing","sad","Incongruent",347.578947368421
"3475",2016,525,"SD filtering","angry","Congruent",419.588235294118
"3476",2016,525,"SD filtering","angry","Incongruent",356.736842105263
"3477",2016,525,"SD filtering","happy","Congruent",404.944444444444
"3478",2016,525,"SD filtering","happy","Incongruent",356.611111111111
"3479",2016,525,"SD filtering","sad","Congruent",425.235294117647
"3480",2016,525,"SD filtering","sad","Incongruent",340.947368421053
"3481",2016,525,"threshold","angry","Congruent",462.294117647059
"3482",2016,525,"threshold","angry","Incongruent",372.0625
"3483",2016,525,"threshold","happy","Congruent",412.882352941176
"3484",2016,525,"threshold","happy","Incongruent",451.307692307692
"3485",2016,525,"threshold","sad","Congruent",476
"3486",2016,525,"threshold","sad","Incongruent",350.470588235294
"3487",2016,525,"winsorizing","angry","Congruent",374.388888888889
"3488",2016,525,"winsorizing","angry","Incongruent",347.157894736842
"3489",2016,525,"winsorizing","happy","Congruent",382.444444444444
"3490",2016,525,"winsorizing","happy","Incongruent",344.894736842105
"3491",2016,525,"winsorizing","sad","Congruent",403.789473684211
"3492",2016,525,"winsorizing","sad","Incongruent",340.947368421053
"3493",2016,527,"SD filtering","angry","Congruent",329.526315789474
"3494",2016,527,"SD filtering","angry","Incongruent",331.894736842105
"3495",2016,527,"SD filtering","happy","Congruent",336.166666666667
"3496",2016,527,"SD filtering","happy","Incongruent",325.578947368421
"3497",2016,527,"SD filtering","sad","Congruent",327.263157894737
"3498",2016,527,"SD filtering","sad","Incongruent",326
"3499",2016,527,"threshold","angry","Congruent",339.733333333333
"3500",2016,527,"threshold","angry","Incongruent",340.875
"3501",2016,527,"threshold","happy","Congruent",367.611111111111
"3502",2016,527,"threshold","happy","Incongruent",335.375
"3503",2016,527,"threshold","sad","Congruent",328.833333333333
"3504",2016,527,"threshold","sad","Incongruent",332.6875
"3505",2016,527,"winsorizing","angry","Congruent",329.526315789474
"3506",2016,527,"winsorizing","angry","Incongruent",331.894736842105
"3507",2016,527,"winsorizing","happy","Congruent",343.263157894737
"3508",2016,527,"winsorizing","happy","Incongruent",325.578947368421
"3509",2016,527,"winsorizing","sad","Congruent",327.263157894737
"3510",2016,527,"winsorizing","sad","Incongruent",326
"3511",2016,528,"SD filtering","angry","Congruent",396.235294117647
"3512",2016,528,"SD filtering","angry","Incongruent",409.421052631579
"3513",2016,528,"SD filtering","happy","Congruent",370.222222222222
"3514",2016,528,"SD filtering","happy","Incongruent",368.722222222222
"3515",2016,528,"SD filtering","sad","Congruent",372.210526315789
"3516",2016,528,"SD filtering","sad","Incongruent",371.052631578947
"3517",2016,528,"threshold","angry","Congruent",444.888888888889
"3518",2016,528,"threshold","angry","Incongruent",409.421052631579
"3519",2016,528,"threshold","happy","Congruent",404.263157894737
"3520",2016,528,"threshold","happy","Incongruent",404.588235294118
"3521",2016,528,"threshold","sad","Congruent",372.210526315789
"3522",2016,528,"threshold","sad","Incongruent",371.052631578947
"3523",2016,528,"winsorizing","angry","Congruent",407.666666666667
"3524",2016,528,"winsorizing","angry","Incongruent",406.315789473684
"3525",2016,528,"winsorizing","happy","Congruent",382.421052631579
"3526",2016,528,"winsorizing","happy","Incongruent",381
"3527",2016,528,"winsorizing","sad","Congruent",372.210526315789
"3528",2016,528,"winsorizing","sad","Incongruent",371.052631578947
"3529",2016,529,"SD filtering","angry","Congruent",421
"3530",2016,529,"SD filtering","angry","Incongruent",399.5
"3531",2016,529,"SD filtering","happy","Congruent",432.578947368421
"3532",2016,529,"SD filtering","happy","Incongruent",432.842105263158
"3533",2016,529,"SD filtering","sad","Congruent",400.157894736842
"3534",2016,529,"SD filtering","sad","Incongruent",379.736842105263
"3535",2016,529,"threshold","angry","Congruent",421
"3536",2016,529,"threshold","angry","Incongruent",461.263157894737
"3537",2016,529,"threshold","happy","Congruent",441.055555555556
"3538",2016,529,"threshold","happy","Incongruent",432.842105263158
"3539",2016,529,"threshold","sad","Congruent",400.157894736842
"3540",2016,529,"threshold","sad","Incongruent",379.736842105263
"3541",2016,529,"winsorizing","angry","Congruent",413.105263157895
"3542",2016,529,"winsorizing","angry","Incongruent",399.105263157895
"3543",2016,529,"winsorizing","happy","Congruent",414.157894736842
"3544",2016,529,"winsorizing","happy","Incongruent",427.052631578947
"3545",2016,529,"winsorizing","sad","Congruent",400.157894736842
"3546",2016,529,"winsorizing","sad","Incongruent",379.736842105263
"3547",2016,530,"SD filtering","angry","Congruent",368.388888888889
"3548",2016,530,"SD filtering","angry","Incongruent",343.894736842105
"3549",2016,530,"SD filtering","happy","Congruent",367
"3550",2016,530,"SD filtering","happy","Incongruent",360.944444444444
"3551",2016,530,"SD filtering","sad","Congruent",349.777777777778
"3552",2016,530,"SD filtering","sad","Incongruent",356.444444444444
"3553",2016,530,"threshold","angry","Congruent",409.941176470588
"3554",2016,530,"threshold","angry","Incongruent",353.6875
"3555",2016,530,"threshold","happy","Congruent",371.117647058824
"3556",2016,530,"threshold","happy","Incongruent",430.055555555556
"3557",2016,530,"threshold","sad","Congruent",352.705882352941
"3558",2016,530,"threshold","sad","Incongruent",403.375
"3559",2016,530,"winsorizing","angry","Congruent",375.421052631579
"3560",2016,530,"winsorizing","angry","Incongruent",343.894736842105
"3561",2016,530,"winsorizing","happy","Congruent",367
"3562",2016,530,"winsorizing","happy","Incongruent",371.578947368421
"3563",2016,530,"winsorizing","sad","Congruent",349.777777777778
"3564",2016,530,"winsorizing","sad","Incongruent",367.315789473684
"3565",2016,550,"SD filtering","angry","Congruent",318.055555555556
"3566",2016,550,"SD filtering","angry","Incongruent",349.666666666667
"3567",2016,550,"SD filtering","happy","Congruent",329.882352941176
"3568",2016,550,"SD filtering","happy","Incongruent",317.6875
"3569",2016,550,"SD filtering","sad","Congruent",325.473684210526
"3570",2016,550,"SD filtering","sad","Incongruent",321.444444444444
"3571",2016,550,"threshold","angry","Congruent",337.916666666667
"3572",2016,550,"threshold","angry","Incongruent",384.6
"3573",2016,550,"threshold","happy","Congruent",400.25
"3574",2016,550,"threshold","happy","Incongruent",381.75
"3575",2016,550,"threshold","sad","Congruent",380.2
"3576",2016,550,"threshold","sad","Incongruent",383.142857142857
"3577",2016,550,"winsorizing","angry","Congruent",318.055555555556
"3578",2016,550,"winsorizing","angry","Incongruent",349.666666666667
"3579",2016,550,"winsorizing","happy","Congruent",340.222222222222
"3580",2016,550,"winsorizing","happy","Incongruent",329.352941176471
"3581",2016,550,"winsorizing","sad","Congruent",325.473684210526
"3582",2016,550,"winsorizing","sad","Incongruent",321.444444444444
"3583",2016,551,"SD filtering","angry","Congruent",325.833333333333
"3584",2016,551,"SD filtering","angry","Incongruent",306.894736842105
"3585",2016,551,"SD filtering","happy","Congruent",300.421052631579
"3586",2016,551,"SD filtering","happy","Incongruent",312.789473684211
"3587",2016,551,"SD filtering","sad","Congruent",331.222222222222
"3588",2016,551,"SD filtering","sad","Incongruent",333.722222222222
"3589",2016,551,"threshold","angry","Congruent",344.615384615385
"3590",2016,551,"threshold","angry","Incongruent",341.090909090909
"3591",2016,551,"threshold","happy","Congruent",331
"3592",2016,551,"threshold","happy","Incongruent",357.888888888889
"3593",2016,551,"threshold","sad","Congruent",364
"3594",2016,551,"threshold","sad","Incongruent",350
"3595",2016,551,"winsorizing","angry","Congruent",325.833333333333
"3596",2016,551,"winsorizing","angry","Incongruent",306.894736842105
"3597",2016,551,"winsorizing","happy","Congruent",300.421052631579
"3598",2016,551,"winsorizing","happy","Incongruent",312.789473684211
"3599",2016,551,"winsorizing","sad","Congruent",331.222222222222
"3600",2016,551,"winsorizing","sad","Incongruent",333.722222222222
"3601",2016,552,"SD filtering","angry","Congruent",310.666666666667
"3602",2016,552,"SD filtering","angry","Incongruent",324.555555555556
"3603",2016,552,"SD filtering","happy","Congruent",323.263157894737
"3604",2016,552,"SD filtering","happy","Incongruent",331.588235294118
"3605",2016,552,"SD filtering","sad","Congruent",320.473684210526
"3606",2016,552,"SD filtering","sad","Incongruent",333.444444444444
"3607",2016,552,"threshold","angry","Congruent",385.6
"3608",2016,552,"threshold","angry","Incongruent",330.9375
"3609",2016,552,"threshold","happy","Congruent",345.642857142857
"3610",2016,552,"threshold","happy","Incongruent",414.583333333333
"3611",2016,552,"threshold","sad","Congruent",334.6
"3612",2016,552,"threshold","sad","Incongruent",370.5
"3613",2016,552,"winsorizing","angry","Congruent",323.315789473684
"3614",2016,552,"winsorizing","angry","Incongruent",324.555555555556
"3615",2016,552,"winsorizing","happy","Congruent",323.263157894737
"3616",2016,552,"winsorizing","happy","Incongruent",343.777777777778
"3617",2016,552,"winsorizing","sad","Congruent",320.473684210526
"3618",2016,552,"winsorizing","sad","Incongruent",333.444444444444
"3619",2016,553,"SD filtering","angry","Congruent",333.789473684211
"3620",2016,553,"SD filtering","angry","Incongruent",350.947368421053
"3621",2016,553,"SD filtering","happy","Congruent",337.388888888889
"3622",2016,553,"SD filtering","happy","Incongruent",327.421052631579
"3623",2016,553,"SD filtering","sad","Congruent",345.368421052632
"3624",2016,553,"SD filtering","sad","Incongruent",324.368421052632
"3625",2016,553,"threshold","angry","Congruent",341.4375
"3626",2016,553,"threshold","angry","Incongruent",358.117647058824
"3627",2016,553,"threshold","happy","Congruent",439.294117647059
"3628",2016,553,"threshold","happy","Incongruent",341.285714285714
"3629",2016,553,"threshold","sad","Congruent",347.888888888889
"3630",2016,553,"threshold","sad","Incongruent",333.0625
"3631",2016,553,"winsorizing","angry","Congruent",333.789473684211
"3632",2016,553,"winsorizing","angry","Incongruent",350.947368421053
"3633",2016,553,"winsorizing","happy","Congruent",343.105263157895
"3634",2016,553,"winsorizing","happy","Incongruent",327.421052631579
"3635",2016,553,"winsorizing","sad","Congruent",345.368421052632
"3636",2016,553,"winsorizing","sad","Incongruent",324.368421052632
"3637",2016,554,"SD filtering","angry","Congruent",342.411764705882
"3638",2016,554,"SD filtering","angry","Incongruent",361
"3639",2016,554,"SD filtering","happy","Congruent",354.736842105263
"3640",2016,554,"SD filtering","happy","Incongruent",345.111111111111
"3641",2016,554,"SD filtering","sad","Congruent",383.526315789474
"3642",2016,554,"SD filtering","sad","Incongruent",374.210526315789
"3643",2016,554,"threshold","angry","Congruent",358.714285714286
"3644",2016,554,"threshold","angry","Incongruent",378.928571428571
"3645",2016,554,"threshold","happy","Congruent",374.733333333333
"3646",2016,554,"threshold","happy","Incongruent",417.214285714286
"3647",2016,554,"threshold","sad","Congruent",404.625
"3648",2016,554,"threshold","sad","Incongruent",401.066666666667
"3649",2016,554,"winsorizing","angry","Congruent",342.411764705882
"3650",2016,554,"winsorizing","angry","Incongruent",361
"3651",2016,554,"winsorizing","happy","Congruent",354.736842105263
"3652",2016,554,"winsorizing","happy","Incongruent",355.736842105263
"3653",2016,554,"winsorizing","sad","Congruent",383.526315789474
"3654",2016,554,"winsorizing","sad","Incongruent",374.210526315789
"3655",2016,556,"SD filtering","angry","Congruent",447.111111111111
"3656",2016,556,"SD filtering","angry","Incongruent",425.105263157895
"3657",2016,556,"SD filtering","happy","Congruent",481.947368421053
"3658",2016,556,"SD filtering","happy","Incongruent",428.473684210526
"3659",2016,556,"SD filtering","sad","Congruent",430.277777777778
"3660",2016,556,"SD filtering","sad","Incongruent",442.705882352941
"3661",2016,556,"threshold","angry","Congruent",479.631578947368
"3662",2016,556,"threshold","angry","Incongruent",432.388888888889
"3663",2016,556,"threshold","happy","Congruent",481.947368421053
"3664",2016,556,"threshold","happy","Incongruent",428.473684210526
"3665",2016,556,"threshold","sad","Congruent",430.277777777778
"3666",2016,556,"threshold","sad","Incongruent",462.388888888889
"3667",2016,556,"winsorizing","angry","Congruent",449.684210526316
"3668",2016,556,"winsorizing","angry","Incongruent",421.684210526316
"3669",2016,556,"winsorizing","happy","Congruent",470.368421052632
"3670",2016,556,"winsorizing","happy","Incongruent",426
"3671",2016,556,"winsorizing","sad","Congruent",430.277777777778
"3672",2016,556,"winsorizing","sad","Incongruent",449.833333333333
"3673",2016,557,"SD filtering","angry","Congruent",353.222222222222
"3674",2016,557,"SD filtering","angry","Incongruent",350.944444444444
"3675",2016,557,"SD filtering","happy","Congruent",344.947368421053
"3676",2016,557,"SD filtering","happy","Incongruent",341.263157894737
"3677",2016,557,"SD filtering","sad","Congruent",347.529411764706
"3678",2016,557,"SD filtering","sad","Incongruent",343.578947368421
"3679",2016,557,"threshold","angry","Congruent",353.222222222222
"3680",2016,557,"threshold","angry","Incongruent",371.882352941176
"3681",2016,557,"threshold","happy","Congruent",350.882352941176
"3682",2016,557,"threshold","happy","Incongruent",347.294117647059
"3683",2016,557,"threshold","sad","Congruent",359.176470588235
"3684",2016,557,"threshold","sad","Incongruent",343.578947368421
"3685",2016,557,"winsorizing","angry","Congruent",353.222222222222
"3686",2016,557,"winsorizing","angry","Incongruent",361.315789473684
"3687",2016,557,"winsorizing","happy","Congruent",344.947368421053
"3688",2016,557,"winsorizing","happy","Incongruent",341.263157894737
"3689",2016,557,"winsorizing","sad","Congruent",355.833333333333
"3690",2016,557,"winsorizing","sad","Incongruent",343.578947368421
"3691",2016,559,"SD filtering","angry","Congruent",317.157894736842
"3692",2016,559,"SD filtering","angry","Incongruent",316.526315789474
"3693",2016,559,"SD filtering","happy","Congruent",297.315789473684
"3694",2016,559,"SD filtering","happy","Incongruent",312.166666666667
"3695",2016,559,"SD filtering","sad","Congruent",306.647058823529
"3696",2016,559,"SD filtering","sad","Incongruent",313.894736842105
"3697",2016,559,"threshold","angry","Congruent",336.076923076923
"3698",2016,559,"threshold","angry","Incongruent",326.769230769231
"3699",2016,559,"threshold","happy","Congruent",318
"3700",2016,559,"threshold","happy","Incongruent",344.666666666667
"3701",2016,559,"threshold","sad","Congruent",340.166666666667
"3702",2016,559,"threshold","sad","Incongruent",325.714285714286
"3703",2016,559,"winsorizing","angry","Congruent",317.157894736842
"3704",2016,559,"winsorizing","angry","Incongruent",316.526315789474
"3705",2016,559,"winsorizing","happy","Congruent",297.315789473684
"3706",2016,559,"winsorizing","happy","Incongruent",312.166666666667
"3707",2016,559,"winsorizing","sad","Congruent",318.833333333333
"3708",2016,559,"winsorizing","sad","Incongruent",313.894736842105
"3709",2016,560,"SD filtering","angry","Congruent",350.111111111111
"3710",2016,560,"SD filtering","angry","Incongruent",372.117647058824
"3711",2016,560,"SD filtering","happy","Congruent",377.105263157895
"3712",2016,560,"SD filtering","happy","Incongruent",345.722222222222
"3713",2016,560,"SD filtering","sad","Congruent",355.777777777778
"3714",2016,560,"SD filtering","sad","Incongruent",353.888888888889
"3715",2016,560,"threshold","angry","Congruent",368.666666666667
"3716",2016,560,"threshold","angry","Incongruent",385.6
"3717",2016,560,"threshold","happy","Congruent",377.105263157895
"3718",2016,560,"threshold","happy","Incongruent",369.5
"3719",2016,560,"threshold","sad","Congruent",388.470588235294
"3720",2016,560,"threshold","sad","Incongruent",376.352941176471
"3721",2016,560,"winsorizing","angry","Congruent",363.157894736842
"3722",2016,560,"winsorizing","angry","Incongruent",372.117647058824
"3723",2016,560,"winsorizing","happy","Congruent",377.105263157895
"3724",2016,560,"winsorizing","happy","Incongruent",345.722222222222
"3725",2016,560,"winsorizing","sad","Congruent",368.526315789474
"3726",2016,560,"winsorizing","sad","Incongruent",366.736842105263
"3727",2016,561,"SD filtering","angry","Congruent",501.368421052632
"3728",2016,561,"SD filtering","angry","Incongruent",474.052631578947
"3729",2016,561,"SD filtering","happy","Congruent",509.941176470588
"3730",2016,561,"SD filtering","happy","Incongruent",492.388888888889
"3731",2016,561,"SD filtering","sad","Congruent",463.368421052632
"3732",2016,561,"SD filtering","sad","Incongruent",451.210526315789
"3733",2016,561,"threshold","angry","Congruent",501.368421052632
"3734",2016,561,"threshold","angry","Incongruent",474.052631578947
"3735",2016,561,"threshold","happy","Congruent",532.666666666667
"3736",2016,561,"threshold","happy","Incongruent",530.789473684211
"3737",2016,561,"threshold","sad","Congruent",463.368421052632
"3738",2016,561,"threshold","sad","Incongruent",461.611111111111
"3739",2016,561,"winsorizing","angry","Congruent",478.526315789474
"3740",2016,561,"winsorizing","angry","Incongruent",474.052631578947
"3741",2016,561,"winsorizing","happy","Congruent",492.5
"3742",2016,561,"winsorizing","happy","Incongruent",494.631578947368
"3743",2016,561,"winsorizing","sad","Congruent",455.578947368421
"3744",2016,561,"winsorizing","sad","Incongruent",447
"3745",2016,562,"SD filtering","angry","Congruent",401.684210526316
"3746",2016,562,"SD filtering","angry","Incongruent",385.933333333333
"3747",2016,562,"SD filtering","happy","Congruent",418.631578947368
"3748",2016,562,"SD filtering","happy","Incongruent",395.263157894737
"3749",2016,562,"SD filtering","sad","Congruent",399.894736842105
"3750",2016,562,"SD filtering","sad","Incongruent",394.684210526316
"3751",2016,562,"threshold","angry","Congruent",401.684210526316
"3752",2016,562,"threshold","angry","Incongruent",431.555555555556
"3753",2016,562,"threshold","happy","Congruent",418.631578947368
"3754",2016,562,"threshold","happy","Incongruent",395.263157894737
"3755",2016,562,"threshold","sad","Congruent",399.894736842105
"3756",2016,562,"threshold","sad","Incongruent",394.684210526316
"3757",2016,562,"winsorizing","angry","Congruent",401.684210526316
"3758",2016,562,"winsorizing","angry","Incongruent",411.611111111111
"3759",2016,562,"winsorizing","happy","Congruent",414.736842105263
"3760",2016,562,"winsorizing","happy","Incongruent",395.263157894737
"3761",2016,562,"winsorizing","sad","Congruent",399.894736842105
"3762",2016,562,"winsorizing","sad","Incongruent",394.684210526316
"3763",2016,563,"SD filtering","angry","Congruent",385.833333333333
"3764",2016,563,"SD filtering","angry","Incongruent",422.222222222222
"3765",2016,563,"SD filtering","happy","Congruent",398.157894736842
"3766",2016,563,"SD filtering","happy","Incongruent",400.526315789474
"3767",2016,563,"SD filtering","sad","Congruent",404.578947368421
"3768",2016,563,"SD filtering","sad","Incongruent",391.263157894737
"3769",2016,563,"threshold","angry","Congruent",404.684210526316
"3770",2016,563,"threshold","angry","Incongruent",432.684210526316
"3771",2016,563,"threshold","happy","Congruent",398.157894736842
"3772",2016,563,"threshold","happy","Incongruent",400.526315789474
"3773",2016,563,"threshold","sad","Congruent",404.578947368421
"3774",2016,563,"threshold","sad","Incongruent",396.777777777778
"3775",2016,563,"winsorizing","angry","Congruent",395.105263157895
"3776",2016,563,"winsorizing","angry","Incongruent",429.578947368421
"3777",2016,563,"winsorizing","happy","Congruent",398.157894736842
"3778",2016,563,"winsorizing","happy","Incongruent",400.526315789474
"3779",2016,563,"winsorizing","sad","Congruent",404.578947368421
"3780",2016,563,"winsorizing","sad","Incongruent",391.263157894737
"3781",2016,564,"SD filtering","angry","Congruent",401.894736842105
"3782",2016,564,"SD filtering","angry","Incongruent",403.894736842105
"3783",2016,564,"SD filtering","happy","Congruent",378.944444444444
"3784",2016,564,"SD filtering","happy","Incongruent",380.722222222222
"3785",2016,564,"SD filtering","sad","Congruent",393.315789473684
"3786",2016,564,"SD filtering","sad","Incongruent",427.263157894737
"3787",2016,564,"threshold","angry","Congruent",401.894736842105
"3788",2016,564,"threshold","angry","Incongruent",424.8125
"3789",2016,564,"threshold","happy","Congruent",512.705882352941
"3790",2016,564,"threshold","happy","Incongruent",467.388888888889
"3791",2016,564,"threshold","sad","Congruent",399.277777777778
"3792",2016,564,"threshold","sad","Incongruent",427.263157894737
"3793",2016,564,"winsorizing","angry","Congruent",401.894736842105
"3794",2016,564,"winsorizing","angry","Incongruent",395.105263157895
"3795",2016,564,"winsorizing","happy","Congruent",390.842105263158
"3796",2016,564,"winsorizing","happy","Incongruent",392.526315789474
"3797",2016,564,"winsorizing","sad","Congruent",393.315789473684
"3798",2016,564,"winsorizing","sad","Incongruent",419.210526315789
"3799",2016,565,"SD filtering","angry","Congruent",374.611111111111
"3800",2016,565,"SD filtering","angry","Incongruent",360.444444444444
"3801",2016,565,"SD filtering","happy","Congruent",382.666666666667
"3802",2016,565,"SD filtering","happy","Incongruent",350.947368421053
"3803",2016,565,"SD filtering","sad","Congruent",386.578947368421
"3804",2016,565,"SD filtering","sad","Incongruent",366.842105263158
"3805",2016,565,"threshold","angry","Congruent",402
"3806",2016,565,"threshold","angry","Incongruent",393.4375
"3807",2016,565,"threshold","happy","Congruent",389.411764705882
"3808",2016,565,"threshold","happy","Incongruent",367.125
"3809",2016,565,"threshold","sad","Congruent",391.666666666667
"3810",2016,565,"threshold","sad","Incongruent",384.25
"3811",2016,565,"winsorizing","angry","Congruent",386.631578947368
"3812",2016,565,"winsorizing","angry","Incongruent",373.210526315789
"3813",2016,565,"winsorizing","happy","Congruent",382.666666666667
"3814",2016,565,"winsorizing","happy","Incongruent",350.947368421053
"3815",2016,565,"winsorizing","sad","Congruent",386.578947368421
"3816",2016,565,"winsorizing","sad","Incongruent",366.842105263158
"3817",2016,566,"SD filtering","angry","Congruent",336.882352941176
"3818",2016,566,"SD filtering","angry","Incongruent",335.263157894737
"3819",2016,566,"SD filtering","happy","Congruent",347.277777777778
"3820",2016,566,"SD filtering","happy","Incongruent",327
"3821",2016,566,"SD filtering","sad","Congruent",326.470588235294
"3822",2016,566,"SD filtering","sad","Incongruent",333.052631578947
"3823",2016,566,"threshold","angry","Congruent",364.111111111111
"3824",2016,566,"threshold","angry","Incongruent",344.0625
"3825",2016,566,"threshold","happy","Congruent",363.647058823529
"3826",2016,566,"threshold","happy","Incongruent",334.5
"3827",2016,566,"threshold","sad","Congruent",363.8
"3828",2016,566,"threshold","sad","Incongruent",338.235294117647
"3829",2016,566,"winsorizing","angry","Congruent",359.105263157895
"3830",2016,566,"winsorizing","angry","Incongruent",335.263157894737
"3831",2016,566,"winsorizing","happy","Congruent",356.473684210526
"3832",2016,566,"winsorizing","happy","Incongruent",327
"3833",2016,566,"winsorizing","sad","Congruent",347.368421052632
"3834",2016,566,"winsorizing","sad","Incongruent",333.052631578947
"3835",2016,567,"SD filtering","angry","Congruent",446.5
"3836",2016,567,"SD filtering","angry","Incongruent",422.470588235294
"3837",2016,567,"SD filtering","happy","Congruent",476.555555555556
"3838",2016,567,"SD filtering","happy","Incongruent",417
"3839",2016,567,"SD filtering","sad","Congruent",471.578947368421
"3840",2016,567,"SD filtering","sad","Incongruent",447
"3841",2016,567,"threshold","angry","Congruent",446.5
"3842",2016,567,"threshold","angry","Incongruent",432.3125
"3843",2016,567,"threshold","happy","Congruent",476.555555555556
"3844",2016,567,"threshold","happy","Incongruent",443
"3845",2016,567,"threshold","sad","Congruent",483.166666666667
"3846",2016,567,"threshold","sad","Incongruent",447
"3847",2016,567,"winsorizing","angry","Congruent",443.222222222222
"3848",2016,567,"winsorizing","angry","Incongruent",415.647058823529
"3849",2016,567,"winsorizing","happy","Congruent",465.166666666667
"3850",2016,567,"winsorizing","happy","Incongruent",417
"3851",2016,567,"winsorizing","sad","Congruent",462.263157894737
"3852",2016,567,"winsorizing","sad","Incongruent",447
"3853",2016,568,"SD filtering","angry","Congruent",370.222222222222
"3854",2016,568,"SD filtering","angry","Incongruent",380.473684210526
"3855",2016,568,"SD filtering","happy","Congruent",370.263157894737
"3856",2016,568,"SD filtering","happy","Incongruent",389.315789473684
"3857",2016,568,"SD filtering","sad","Congruent",377.666666666667
"3858",2016,568,"SD filtering","sad","Incongruent",380.166666666667
"3859",2016,568,"threshold","angry","Congruent",388
"3860",2016,568,"threshold","angry","Incongruent",391.470588235294
"3861",2016,568,"threshold","happy","Congruent",374.333333333333
"3862",2016,568,"threshold","happy","Incongruent",395.111111111111
"3863",2016,568,"threshold","sad","Congruent",398.888888888889
"3864",2016,568,"threshold","sad","Incongruent",418.235294117647
"3865",2016,568,"winsorizing","angry","Congruent",370.222222222222
"3866",2016,568,"winsorizing","angry","Incongruent",380.473684210526
"3867",2016,568,"winsorizing","happy","Congruent",370.263157894737
"3868",2016,568,"winsorizing","happy","Incongruent",389.315789473684
"3869",2016,568,"winsorizing","sad","Congruent",388.368421052632
"3870",2016,568,"winsorizing","sad","Incongruent",390.736842105263
"3871",2016,569,"SD filtering","angry","Congruent",399.842105263158
"3872",2016,569,"SD filtering","angry","Incongruent",334.944444444444
"3873",2016,569,"SD filtering","happy","Congruent",374.210526315789
"3874",2016,569,"SD filtering","happy","Incongruent",381.736842105263
"3875",2016,569,"SD filtering","sad","Congruent",357.555555555556
"3876",2016,569,"SD filtering","sad","Incongruent",366.631578947368
"3877",2016,569,"threshold","angry","Congruent",412.352941176471
"3878",2016,569,"threshold","angry","Incongruent",471.642857142857
"3879",2016,569,"threshold","happy","Congruent",383.647058823529
"3880",2016,569,"threshold","happy","Incongruent",393.823529411765
"3881",2016,569,"threshold","sad","Congruent",363.705882352941
"3882",2016,569,"threshold","sad","Incongruent",382.1875
"3883",2016,569,"winsorizing","angry","Congruent",392.894736842105
"3884",2016,569,"winsorizing","angry","Incongruent",349.421052631579
"3885",2016,569,"winsorizing","happy","Congruent",374.210526315789
"3886",2016,569,"winsorizing","happy","Incongruent",381.736842105263
"3887",2016,569,"winsorizing","sad","Congruent",357.555555555556
"3888",2016,569,"winsorizing","sad","Incongruent",356.157894736842
"3889",2016,570,"SD filtering","angry","Congruent",374.789473684211
"3890",2016,570,"SD filtering","angry","Incongruent",368.5
"3891",2016,570,"SD filtering","happy","Congruent",404.764705882353
"3892",2016,570,"SD filtering","happy","Incongruent",381.333333333333
"3893",2016,570,"SD filtering","sad","Congruent",367
"3894",2016,570,"SD filtering","sad","Incongruent",393.388888888889
"3895",2016,570,"threshold","angry","Congruent",389.8125
"3896",2016,570,"threshold","angry","Incongruent",387.615384615385
"3897",2016,570,"threshold","happy","Congruent",412
"3898",2016,570,"threshold","happy","Incongruent",454.6875
