"felvetel.eve","Subject","trial","RT","type","label","Emotion"
2015,351,"X58",420,"RpRe","Congruent","happy"
2015,352,"X58",373,"RpRe","Congruent","happy"
2015,353,"X58",459,"RpRe","Congruent","happy"
2015,354,"X58",1419,"RpRe","Congruent","happy"
2015,355,"X58",501,"RpRe","Congruent","happy"
2015,356,"X58",387,"RpRe","Congruent","happy"
2015,357,"X58",388,"RpRe","Congruent","happy"
2015,358,"X58",411,"RpRe","Congruent","happy"
2015,359,"X58",536,"RpRe","Congruent","happy"
2015,360,"X58",389,"RpRe","Congruent","happy"
2015,361,"X58",422,"RpRe","Congruent","happy"
2015,362,"X58",413,"RpRe","Congruent","happy"
2015,363,"X58",439,"RpRe","Congruent","happy"
2015,364,"X58",349,"RpRe","Congruent","happy"
2015,365,"X58",389,"RpRe","Congruent","happy"
2015,366,"X58",374,"RpRe","Congruent","happy"
2015,367,"X58",460,"RpRe","Congruent","happy"
2015,400,"X58",372,"RpRe","Congruent","happy"
2015,401,"X58",739,"RpRe","Congruent","happy"
2015,402,"X58",324,"RpRe","Congruent","happy"
2015,403,"X58",461,"RpRe","Congruent","happy"
2015,404,"X58",384,"RpRe","Congruent","happy"
2015,405,"X58",461,"RpRe","Congruent","happy"
2015,406,"X58",385,"RpRe","Congruent","happy"
2015,407,"X58",468,"RpRe","Congruent","happy"
2015,408,"X58",NA,"RpRe","Congruent","happy"
2015,409,"X58",533,"RpRe","Congruent","happy"
2015,410,"X58",474,"RpRe","Congruent","happy"
2015,411,"X58",519,"RpRe","Congruent","happy"
2015,412,"X58",514,"RpRe","Congruent","happy"
2015,413,"X58",540,"RpRe","Congruent","happy"
2015,414,"X58",397,"RpRe","Congruent","happy"
2015,415,"X58",627,"RpRe","Congruent","happy"
2015,416,"X58",557,"RpRe","Congruent","happy"
2015,417,"X58",410,"RpRe","Congruent","happy"
2015,418,"X58",396,"RpRe","Congruent","happy"
2015,419,"X58",634,"RpRe","Congruent","happy"
2015,420,"X58",NA,"RpRe","Congruent","happy"
2015,421,"X58",487,"RpRe","Congruent","happy"
2015,422,"X58",570,"RpRe","Congruent","happy"
2015,423,"X58",499,"RpRe","Congruent","happy"
2015,424,"X58",453,"RpRe","Congruent","happy"
2015,425,"X58",501,"RpRe","Congruent","happy"
2015,426,"X58",475,"RpRe","Congruent","happy"
2015,427,"X58",564,"RpRe","Congruent","happy"
2015,428,"X58",361,"RpRe","Congruent","happy"
2015,430,"X58",425,"RpRe","Congruent","happy"
2015,431,"X58",539,"RpRe","Congruent","happy"
2015,432,"X58",427,"RpRe","Congruent","happy"
2015,433,"X58",563,"RpRe","Congruent","happy"
2015,434,"X58",368,"RpRe","Congruent","happy"
2015,435,"X58",357,"RpRe","Congruent","happy"
2015,436,"X58",479,"RpRe","Congruent","happy"
2015,437,"X58",775,"RpRe","Congruent","happy"
2015,439,"X58",333,"RpRe","Congruent","happy"
2015,440,"X58",392,"RpRe","Congruent","happy"
2015,441,"X58",325,"RpRe","Congruent","happy"
2015,442,"X58",405,"RpRe","Congruent","happy"
2015,443,"X58",460,"RpRe","Congruent","happy"
2015,445,"X58",329,"RpRe","Congruent","happy"
2016,121,"X58",405,"RpRe","Congruent","happy"
2016,122,"X58",348,"RpRe","Congruent","happy"
2016,123,"X58",399,"RpRe","Congruent","happy"
2016,124,"X58",441,"RpRe","Congruent","happy"
2016,125,"X58",507,"RpRe","Congruent","happy"
2016,126,"X58",353,"RpRe","Congruent","happy"
2016,127,"X58",310,"RpRe","Congruent","happy"
2016,128,"X58",438,"RpRe","Congruent","happy"
2016,129,"X58",508,"RpRe","Congruent","happy"
2016,130,"X58",379,"RpRe","Congruent","happy"
2016,132,"X58",NA,"RpRe","Congruent","happy"
2016,133,"X58",328,"RpRe","Congruent","happy"
2016,134,"X58",531,"RpRe","Congruent","happy"
2016,135,"X58",468,"RpRe","Congruent","happy"
2016,136,"X58",450,"RpRe","Congruent","happy"
2016,137,"X58",327,"RpRe","Congruent","happy"
2016,138,"X58",517,"RpRe","Congruent","happy"
2016,139,"X58",490,"RpRe","Congruent","happy"
2016,140,"X58",NA,"RpRe","Congruent","happy"
2016,142,"X58",395,"RpRe","Congruent","happy"
2016,143,"X58",376,"RpRe","Congruent","happy"
2016,144,"X58",399,"RpRe","Congruent","happy"
2016,145,"X58",484,"RpRe","Congruent","happy"
2016,146,"X58",440,"RpRe","Congruent","happy"
2016,147,"X58",627,"RpRe","Congruent","happy"
2016,500,"X58",323,"RpRe","Congruent","happy"
2016,501,"X58",333,"RpRe","Congruent","happy"
2016,502,"X58",363,"RpRe","Congruent","happy"
2016,503,"X58",493,"RpRe","Congruent","happy"
2016,504,"X58",374,"RpRe","Congruent","happy"
2016,505,"X58",349,"RpRe","Congruent","happy"
2016,506,"X58",444,"RpRe","Congruent","happy"
2016,507,"X58",385,"RpRe","Congruent","happy"
2016,508,"X58",393,"RpRe","Congruent","happy"
2016,509,"X58",368,"RpRe","Congruent","happy"
2016,510,"X58",488,"RpRe","Congruent","happy"
2016,511,"X58",559,"RpRe","Congruent","happy"
2016,512,"X58",382,"RpRe","Congruent","happy"
2016,513,"X58",385,"RpRe","Congruent","happy"
2016,514,"X58",399,"RpRe","Congruent","happy"
2016,515,"X58",507,"RpRe","Congruent","happy"
2016,516,"X58",332,"RpRe","Congruent","happy"
2016,517,"X58",390,"RpRe","Congruent","happy"
2016,518,"X58",404,"RpRe","Congruent","happy"
2016,519,"X58",384,"RpRe","Congruent","happy"
2016,520,"X58",474,"RpRe","Congruent","happy"
2016,521,"X58",470,"RpRe","Congruent","happy"
2016,522,"X58",431,"RpRe","Congruent","happy"
2016,523,"X58",314,"RpRe","Congruent","happy"
2016,524,"X58",368,"RpRe","Congruent","happy"
2016,525,"X58",434,"RpRe","Congruent","happy"
2016,527,"X58",301,"RpRe","Congruent","happy"
2016,528,"X58",409,"RpRe","Congruent","happy"
2016,529,"X58",442,"RpRe","Congruent","happy"
2016,530,"X58",409,"RpRe","Congruent","happy"
2016,550,"X58",392,"RpRe","Congruent","happy"
2016,551,"X58",330,"RpRe","Congruent","happy"
2016,552,"X58",378,"RpRe","Congruent","happy"
2016,553,"X58",367,"RpRe","Congruent","happy"
2016,554,"X58",419,"RpRe","Congruent","happy"
2016,556,"X58",511,"RpRe","Congruent","happy"
2016,557,"X58",377,"RpRe","Congruent","happy"
2016,559,"X58",NA,"RpRe","Congruent","happy"
2016,560,"X58",380,"RpRe","Congruent","happy"
2016,561,"X58",356,"RpRe","Congruent","happy"
2016,562,"X58",511,"RpRe","Congruent","happy"
2016,563,"X58",411,"RpRe","Congruent","happy"
2016,564,"X58",326,"RpRe","Congruent","happy"
2016,565,"X58",428,"RpRe","Congruent","happy"
2016,566,"X58",394,"RpRe","Congruent","happy"
2016,567,"X58",362,"RpRe","Congruent","happy"
2016,568,"X58",362,"RpRe","Congruent","happy"
2016,569,"X58",367,"RpRe","Congruent","happy"
2016,570,"X58",339,"RpRe","Congruent","happy"
2016,571,"X58",450,"RpRe","Congruent","happy"
2016,573,"X58",397,"RpRe","Congruent","happy"
2016,574,"X58",425,"RpRe","Congruent","happy"
2016,575,"X58",475,"RpRe","Congruent","happy"
2016,576,"X58",462,"RpRe","Congruent","happy"
2016,577,"X58",417,"RpRe","Congruent","happy"
2016,650,"X58",704,"RpRe","Congruent","happy"
2016,651,"X58",311,"RpRe","Congruent","happy"
2016,652,"X58",377,"RpRe","Congruent","happy"
2016,653,"X58",354,"RpRe","Congruent","happy"
2016,656,"X58",423,"RpRe","Congruent","happy"
2016,657,"X58",417,"RpRe","Congruent","happy"
2016,659,"X58",361,"RpRe","Congruent","happy"
2016,660,"X58",431,"RpRe","Congruent","happy"
2016,661,"X58",430,"RpRe","Congruent","happy"
2016,662,"X58",422,"RpRe","Congruent","happy"
2016,663,"X58",525,"RpRe","Congruent","happy"
2016,664,"X58",465,"RpRe","Congruent","happy"
2016,665,"X58",656,"RpRe","Congruent","happy"
2016,666,"X58",379,"RpRe","Congruent","happy"
2016,667,"X58",465,"RpRe","Congruent","happy"
2016,668,"X58",337,"RpRe","Congruent","happy"
2016,669,"X58",493,"RpRe","Congruent","happy"
2016,670,"X58",1091,"RpRe","Congruent","happy"
2016,672,"X58",593,"RpRe","Congruent","happy"
2016,673,"X58",457,"RpRe","Congruent","happy"
2016,674,"X58",427,"RpRe","Congruent","happy"
2016,675,"X58",407,"RpRe","Congruent","happy"
2016,678,"X58",NA,"RpRe","Congruent","happy"
2016,679,"X58",451,"RpRe","Congruent","happy"
2016,680,"X58",383,"RpRe","Congruent","happy"
2016,701,"X58",NA,"RpRe","Congruent","happy"
2016,702,"X58",348,"RpRe","Congruent","happy"
2016,703,"X58",323,"RpRe","Congruent","happy"
2016,704,"X58",338,"RpRe","Congruent","happy"
2016,705,"X58",321,"RpRe","Congruent","happy"
2016,706,"X58",398,"RpRe","Congruent","happy"
2016,707,"X58",370,"RpRe","Congruent","happy"
2016,708,"X58",311,"RpRe","Congruent","happy"
2016,709,"X58",506,"RpRe","Congruent","happy"
2016,710,"X58",412,"RpRe","Congruent","happy"
2016,711,"X58",346,"RpRe","Congruent","happy"
2016,712,"X58",627,"RpRe","Congruent","happy"
2016,713,"X58",592,"RpRe","Congruent","happy"
2016,714,"X58",414,"RpRe","Congruent","happy"
2016,715,"X58",391,"RpRe","Congruent","happy"
2016,716,"X58",NA,"RpRe","Congruent","happy"
2016,717,"X58",339,"RpRe","Congruent","happy"
2016,718,"X58",519,"RpRe","Congruent","happy"
2016,719,"X58",394,"RpRe","Congruent","happy"
2016,720,"X58",388,"RpRe","Congruent","happy"
2016,721,"X58",308,"RpRe","Congruent","happy"
2016,722,"X58",368,"RpRe","Congruent","happy"
2016,723,"X58",NA,"RpRe","Congruent","happy"
2016,724,"X58",369,"RpRe","Congruent","happy"
2016,725,"X58",526,"RpRe","Congruent","happy"
2016,726,"X58",369,"RpRe","Congruent","happy"
2016,727,"X58",470,"RpRe","Congruent","happy"
2016,728,"X58",554,"RpRe","Congruent","happy"
2016,730,"X58",381,"RpRe","Congruent","happy"
2016,731,"X58",460,"RpRe","Congruent","happy"
2016,732,"X58",447,"RpRe","Congruent","happy"
2016,733,"X58",520,"RpRe","Congruent","happy"
2016,750,"X58",379,"RpRe","Congruent","happy"
2016,751,"X58",495,"RpRe","Congruent","happy"
2016,752,"X58",409,"RpRe","Congruent","happy"
2016,753,"X58",452,"RpRe","Congruent","happy"
2016,754,"X58",434,"RpRe","Congruent","happy"
2016,756,"X58",409,"RpRe","Congruent","happy"
2016,757,"X58",310,"RpRe","Congruent","happy"
2016,758,"X58",338,"RpRe","Congruent","happy"
2016,759,"X58",371,"RpRe","Congruent","happy"
2016,760,"X58",437,"RpRe","Congruent","happy"
2016,761,"X58",323,"RpRe","Congruent","happy"
2016,762,"X58",445,"RpRe","Congruent","happy"
2016,763,"X58",372,"RpRe","Congruent","happy"
2016,764,"X58",408,"RpRe","Congruent","happy"
2016,765,"X58",343,"RpRe","Congruent","happy"
2016,766,"X58",365,"RpRe","Congruent","happy"
2016,767,"X58",375,"RpRe","Congruent","happy"
2016,768,"X58",331,"RpRe","Congruent","happy"
2016,770,"X58",409,"RpRe","Congruent","happy"
2016,800,"X58",330,"RpRe","Congruent","happy"
2016,801,"X58",355,"RpRe","Congruent","happy"
2016,802,"X58",424,"RpRe","Congruent","happy"
2016,803,"X58",319,"RpRe","Congruent","happy"
2016,804,"X58",327,"RpRe","Congruent","happy"
2016,805,"X58",388,"RpRe","Congruent","happy"
2016,806,"X58",345,"RpRe","Congruent","happy"
2016,807,"X58",314,"RpRe","Congruent","happy"
2016,808,"X58",345,"RpRe","Congruent","happy"
2016,809,"X58",402,"RpRe","Congruent","happy"
2016,810,"X58",346,"RpRe","Congruent","happy"
2016,811,"X58",354,"RpRe","Congruent","happy"
2016,813,"X58",366,"RpRe","Congruent","happy"
2016,814,"X58",359,"RpRe","Congruent","happy"
2016,815,"X58",440,"RpRe","Congruent","happy"
2016,816,"X58",337,"RpRe","Congruent","happy"
2016,817,"X58",382,"RpRe","Congruent","happy"
2016,818,"X58",367,"RpRe","Congruent","happy"
2016,819,"X58",NA,"RpRe","Congruent","happy"
2016,820,"X58",NA,"RpRe","Congruent","happy"
2016,821,"X58",324,"RpRe","Congruent","happy"
2016,822,"X58",377,"RpRe","Congruent","happy"
2016,850,"X58",413,"RpRe","Congruent","happy"
2016,851,"X58",328,"RpRe","Congruent","happy"
2016,852,"X58",403,"RpRe","Congruent","happy"
2016,853,"X58",400,"RpRe","Congruent","happy"
2016,854,"X58",436,"RpRe","Congruent","happy"
2016,857,"X58",330,"RpRe","Congruent","happy"
2016,858,"X58",456,"RpRe","Congruent","happy"
2016,859,"X58",385,"RpRe","Congruent","happy"
2016,860,"X58",435,"RpRe","Congruent","happy"
2016,861,"X58",371,"RpRe","Congruent","happy"
2016,862,"X58",352,"RpRe","Congruent","happy"
2016,7552,"X58",367,"RpRe","Congruent","happy"
2015,100,"X59",314,"RpRe","Congruent","happy"
2015,101,"X59",395,"RpRe","Congruent","happy"
2015,102,"X59",487,"RpRe","Congruent","happy"
2015,103,"X59",405,"RpRe","Congruent","happy"
2015,104,"X59",359,"RpRe","Congruent","happy"
2015,105,"X59",367,"RpRe","Congruent","happy"
2015,107,"X59",402,"RpRe","Congruent","happy"
2015,108,"X59",370,"RpRe","Congruent","happy"
2015,110,"X59",423,"RpRe","Congruent","happy"
2015,112,"X59",420,"RpRe","Congruent","happy"
2015,113,"X59",404,"RpRe","Congruent","happy"
2015,114,"X59",1098,"RpRe","Congruent","happy"
2015,115,"X59",354,"RpRe","Congruent","happy"
2015,116,"X59",396,"RpRe","Congruent","happy"
2015,117,"X59",511,"RpRe","Congruent","happy"
2015,118,"X59",NA,"RpRe","Congruent","happy"
2015,120,"X59",381,"RpRe","Congruent","happy"
2015,121,"X59",329,"RpRe","Congruent","happy"
2015,122,"X59",NA,"RpRe","Congruent","happy"
2015,123,"X59",453,"RpRe","Congruent","happy"
2015,124,"X59",383,"RpRe","Congruent","happy"
2015,125,"X59",379,"RpRe","Congruent","happy"
2015,126,"X59",419,"RpRe","Congruent","happy"
2015,127,"X59",489,"RpRe","Congruent","happy"
2015,128,"X59",1395,"RpRe","Congruent","happy"
2015,129,"X59",325,"RpRe","Congruent","happy"
2015,130,"X59",384,"RpRe","Congruent","happy"
2015,150,"X59",438,"RpRe","Congruent","happy"
2015,151,"X59",379,"RpRe","Congruent","happy"
2015,152,"X59",358,"RpRe","Congruent","happy"
2015,153,"X59",464,"RpRe","Congruent","happy"
2015,154,"X59",392,"RpRe","Congruent","happy"
2015,155,"X59",429,"RpRe","Congruent","happy"
2015,156,"X59",670,"RpRe","Congruent","happy"
2015,157,"X59",542,"RpRe","Congruent","happy"
2015,158,"X59",387,"RpRe","Congruent","happy"
2015,161,"X59",411,"RpRe","Congruent","happy"
2015,162,"X59",320,"RpRe","Congruent","happy"
2015,163,"X59",436,"RpRe","Congruent","happy"
2015,164,"X59",524,"RpRe","Congruent","happy"
2015,165,"X59",395,"RpRe","Congruent","happy"
2015,166,"X59",390,"RpRe","Congruent","happy"
2015,167,"X59",NA,"RpRe","Congruent","happy"
2015,168,"X59",525,"RpRe","Congruent","happy"
2015,169,"X59",387,"RpRe","Congruent","happy"
2015,170,"X59",350,"RpRe","Congruent","happy"
2015,171,"X59",576,"RpRe","Congruent","happy"
2015,200,"X59",405,"RpRe","Congruent","happy"
2015,201,"X59",422,"RpRe","Congruent","happy"
2015,202,"X59",329,"RpRe","Congruent","happy"
2015,203,"X59",547,"RpRe","Congruent","happy"
2015,204,"X59",333,"RpRe","Congruent","happy"
2015,205,"X59",596,"RpRe","Congruent","happy"
2015,206,"X59",329,"RpRe","Congruent","happy"
2015,322,"X59",NA,"RpRe","Congruent","happy"
2015,323,"X59",392,"RpRe","Congruent","happy"
2015,324,"X59",351,"RpRe","Congruent","happy"
2015,325,"X59",341,"RpRe","Congruent","happy"
2015,326,"X59",377,"RpRe","Congruent","happy"
2015,327,"X59",393,"RpRe","Congruent","happy"
2015,328,"X59",641,"RpRe","Congruent","happy"
2015,329,"X59",377,"RpRe","Congruent","happy"
2015,330,"X59",401,"RpRe","Congruent","happy"
2015,331,"X59",457,"RpRe","Congruent","happy"
2015,332,"X59",446,"RpRe","Congruent","happy"
2015,333,"X59",341,"RpRe","Congruent","happy"
2015,334,"X59",373,"RpRe","Congruent","happy"
2015,335,"X59",452,"RpRe","Congruent","happy"
2015,336,"X59",387,"RpRe","Congruent","happy"
2015,337,"X59",452,"RpRe","Congruent","happy"
2015,338,"X59",363,"RpRe","Congruent","happy"
2015,339,"X59",441,"RpRe","Congruent","happy"
2015,340,"X59",525,"RpRe","Congruent","happy"
2015,341,"X59",377,"RpRe","Congruent","happy"
2015,342,"X59",461,"RpRe","Congruent","happy"
2015,343,"X59",473,"RpRe","Congruent","happy"
2015,344,"X59",620,"RpRe","Congruent","happy"
2015,345,"X59",385,"RpRe","Congruent","happy"
2015,346,"X59",372,"RpRe","Congruent","happy"
2015,347,"X59",389,"RpRe","Congruent","happy"
2015,348,"X59",442,"RpRe","Congruent","happy"
2015,349,"X59",447,"RpRe","Congruent","happy"
2015,350,"X59",496,"RpRe","Congruent","happy"
2015,351,"X59",385,"RpRe","Congruent","happy"
2015,352,"X59",400,"RpRe","Congruent","happy"
2015,353,"X59",429,"RpRe","Congruent","happy"
2015,354,"X59",516,"RpRe","Congruent","happy"
2015,355,"X59",341,"RpRe","Congruent","happy"
2015,356,"X59",433,"RpRe","Congruent","happy"
2015,357,"X59",364,"RpRe","Congruent","happy"
2015,358,"X59",1217,"RpRe","Congruent","happy"
2015,359,"X59",568,"RpRe","Congruent","happy"
2015,360,"X59",421,"RpRe","Congruent","happy"
2015,361,"X59",385,"RpRe","Congruent","happy"
2015,362,"X59",426,"RpRe","Congruent","happy"
2015,363,"X59",506,"RpRe","Congruent","happy"
2015,364,"X59",344,"RpRe","Congruent","happy"
2015,365,"X59",390,"RpRe","Congruent","happy"
2015,366,"X59",448,"RpRe","Congruent","happy"
2015,367,"X59",500,"RpRe","Congruent","happy"
2015,400,"X59",441,"RpRe","Congruent","happy"
2015,401,"X59",539,"RpRe","Congruent","happy"
2015,402,"X59",450,"RpRe","Congruent","happy"
2015,403,"X59",333,"RpRe","Congruent","happy"
2015,404,"X59",396,"RpRe","Congruent","happy"
2015,405,"X59",532,"RpRe","Congruent","happy"
2015,406,"X59",315,"RpRe","Congruent","happy"
2015,407,"X59",454,"RpRe","Congruent","happy"
2015,408,"X59",461,"RpRe","Congruent","happy"
2015,409,"X59",451,"RpRe","Congruent","happy"
2015,410,"X59",398,"RpRe","Congruent","happy"
2015,411,"X59",414,"RpRe","Congruent","happy"
2015,412,"X59",422,"RpRe","Congruent","happy"
2015,413,"X59",367,"RpRe","Congruent","happy"
2015,414,"X59",552,"RpRe","Congruent","happy"
2015,415,"X59",449,"RpRe","Congruent","happy"
2015,416,"X59",350,"RpRe","Congruent","happy"
2015,417,"X59",357,"RpRe","Congruent","happy"
2015,418,"X59",439,"RpRe","Congruent","happy"
2015,419,"X59",443,"RpRe","Congruent","happy"
2015,420,"X59",369,"RpRe","Congruent","happy"
2015,421,"X59",507,"RpRe","Congruent","happy"
2015,422,"X59",613,"RpRe","Congruent","happy"
2015,423,"X59",410,"RpRe","Congruent","happy"
2015,424,"X59",694,"RpRe","Congruent","happy"
2015,425,"X59",445,"RpRe","Congruent","happy"
2015,426,"X59",548,"RpRe","Congruent","happy"
2015,427,"X59",488,"RpRe","Congruent","happy"
2015,428,"X59",348,"RpRe","Congruent","happy"
2015,430,"X59",417,"RpRe","Congruent","happy"
2015,431,"X59",393,"RpRe","Congruent","happy"
2015,432,"X59",357,"RpRe","Congruent","happy"
2015,433,"X59",603,"RpRe","Congruent","happy"
2015,434,"X59",354,"RpRe","Congruent","happy"
2015,435,"X59",393,"RpRe","Congruent","happy"
2015,436,"X59",411,"RpRe","Congruent","happy"
2015,437,"X59",367,"RpRe","Congruent","happy"
2015,439,"X59",337,"RpRe","Congruent","happy"
2015,440,"X59",380,"RpRe","Congruent","happy"
2015,441,"X59",NA,"RpRe","Congruent","happy"
2015,442,"X59",345,"RpRe","Congruent","happy"
2015,443,"X59",382,"RpRe","Congruent","happy"
2015,445,"X59",421,"RpRe","Congruent","happy"
2016,121,"X59",370,"RpRe","Congruent","happy"
2016,122,"X59",369,"RpRe","Congruent","happy"
2016,123,"X59",318,"RpRe","Congruent","happy"
2016,124,"X59",477,"RpRe","Congruent","happy"
2016,125,"X59",498,"RpRe","Congruent","happy"
2016,126,"X59",375,"RpRe","Congruent","happy"
2016,127,"X59",322,"RpRe","Congruent","happy"
2016,128,"X59",415,"RpRe","Congruent","happy"
2016,129,"X59",526,"RpRe","Congruent","happy"
2016,130,"X59",428,"RpRe","Congruent","happy"
2016,132,"X59",366,"RpRe","Congruent","happy"
2016,133,"X59",313,"RpRe","Congruent","happy"
2016,134,"X59",524,"RpRe","Congruent","happy"
2016,135,"X59",479,"RpRe","Congruent","happy"
2016,136,"X59",326,"RpRe","Congruent","happy"
2016,137,"X59",386,"RpRe","Congruent","happy"
2016,138,"X59",878,"RpRe","Congruent","happy"
2016,139,"X59",493,"RpRe","Congruent","happy"
2016,140,"X59",NA,"RpRe","Congruent","happy"
2016,142,"X59",386,"RpRe","Congruent","happy"
2016,143,"X59",365,"RpRe","Congruent","happy"
2016,144,"X59",421,"RpRe","Congruent","happy"
2016,145,"X59",496,"RpRe","Congruent","happy"
2016,146,"X59",477,"RpRe","Congruent","happy"
2016,147,"X59",394,"RpRe","Congruent","happy"
2016,500,"X59",320,"RpRe","Congruent","happy"
2016,501,"X59",335,"RpRe","Congruent","happy"
2016,502,"X59",406,"RpRe","Congruent","happy"
2016,503,"X59",383,"RpRe","Congruent","happy"
2016,504,"X59",348,"RpRe","Congruent","happy"
2016,505,"X59",314,"RpRe","Congruent","happy"
2016,506,"X59",366,"RpRe","Congruent","happy"
2016,507,"X59",381,"RpRe","Congruent","happy"
2016,508,"X59",380,"RpRe","Congruent","happy"
2016,509,"X59",395,"RpRe","Congruent","happy"
2016,510,"X59",401,"RpRe","Congruent","happy"
2016,511,"X59",427,"RpRe","Congruent","happy"
2016,512,"X59",369,"RpRe","Congruent","happy"
2016,513,"X59",366,"RpRe","Congruent","happy"
2016,514,"X59",394,"RpRe","Congruent","happy"
2016,515,"X59",471,"RpRe","Congruent","happy"
2016,516,"X59",339,"RpRe","Congruent","happy"
2016,517,"X59",332,"RpRe","Congruent","happy"
2016,518,"X59",484,"RpRe","Congruent","happy"
2016,519,"X59",326,"RpRe","Congruent","happy"
2016,520,"X59",578,"RpRe","Congruent","happy"
2016,521,"X59",384,"RpRe","Congruent","happy"
2016,522,"X59",328,"RpRe","Congruent","happy"
2016,523,"X59",332,"RpRe","Congruent","happy"
2016,524,"X59",411,"RpRe","Congruent","happy"
2016,525,"X59",381,"RpRe","Congruent","happy"
2016,527,"X59",380,"RpRe","Congruent","happy"
2016,528,"X59",328,"RpRe","Congruent","happy"
2016,529,"X59",514,"RpRe","Congruent","happy"
2016,530,"X59",417,"RpRe","Congruent","happy"
2016,550,"X59",NA,"RpRe","Congruent","happy"
2016,551,"X59",NA,"RpRe","Congruent","happy"
2016,552,"X59",365,"RpRe","Congruent","happy"
2016,553,"X59",1976,"RpRe","Congruent","happy"
2016,554,"X59",NA,"RpRe","Congruent","happy"
2016,556,"X59",511,"RpRe","Congruent","happy"
2016,557,"X59",379,"RpRe","Congruent","happy"
2016,559,"X59",NA,"RpRe","Congruent","happy"
2016,560,"X59",344,"RpRe","Congruent","happy"
2016,561,"X59",401,"RpRe","Congruent","happy"
2016,562,"X59",371,"RpRe","Congruent","happy"
2016,563,"X59",366,"RpRe","Congruent","happy"
2016,564,"X59",334,"RpRe","Congruent","happy"
2016,565,"X59",447,"RpRe","Congruent","happy"
2016,566,"X59",346,"RpRe","Congruent","happy"
2016,567,"X59",330,"RpRe","Congruent","happy"
2016,568,"X59",374,"RpRe","Congruent","happy"
2016,569,"X59",351,"RpRe","Congruent","happy"
2016,570,"X59",409,"RpRe","Congruent","happy"
2016,571,"X59",1009,"RpRe","Congruent","happy"
2016,573,"X59",353,"RpRe","Congruent","happy"
2016,574,"X59",479,"RpRe","Congruent","happy"
2016,575,"X59",424,"RpRe","Congruent","happy"
2016,576,"X59",450,"RpRe","Congruent","happy"
2016,577,"X59",436,"RpRe","Congruent","happy"
2016,650,"X59",555,"RpRe","Congruent","happy"
2016,651,"X59",363,"RpRe","Congruent","happy"
2016,652,"X59",345,"RpRe","Congruent","happy"
2016,653,"X59",419,"RpRe","Congruent","happy"
2016,656,"X59",784,"RpRe","Congruent","happy"
2016,657,"X59",400,"RpRe","Congruent","happy"
2016,659,"X59",390,"RpRe","Congruent","happy"
2016,660,"X59",543,"RpRe","Congruent","happy"
2016,661,"X59",388,"RpRe","Congruent","happy"
2016,662,"X59",391,"RpRe","Congruent","happy"
2016,663,"X59",452,"RpRe","Congruent","happy"
2016,664,"X59",468,"RpRe","Congruent","happy"
2016,665,"X59",388,"RpRe","Congruent","happy"
2016,666,"X59",446,"RpRe","Congruent","happy"
2016,667,"X59",386,"RpRe","Congruent","happy"
2016,668,"X59",327,"RpRe","Congruent","happy"
2016,669,"X59",498,"RpRe","Congruent","happy"
2016,670,"X59",1450,"RpRe","Congruent","happy"
2016,672,"X59",422,"RpRe","Congruent","happy"
2016,673,"X59",419,"RpRe","Congruent","happy"
2016,674,"X59",406,"RpRe","Congruent","happy"
2016,675,"X59",351,"RpRe","Congruent","happy"
2016,678,"X59",314,"RpRe","Congruent","happy"
2016,679,"X59",461,"RpRe","Congruent","happy"
2016,680,"X59",399,"RpRe","Congruent","happy"
2016,701,"X59",339,"RpRe","Congruent","happy"
2016,702,"X59",361,"RpRe","Congruent","happy"
2016,703,"X59",325,"RpRe","Congruent","happy"
2016,704,"X59",308,"RpRe","Congruent","happy"
2016,705,"X59",348,"RpRe","Congruent","happy"
2016,706,"X59",466,"RpRe","Congruent","happy"
2016,707,"X59",530,"RpRe","Congruent","happy"
2016,708,"X59",341,"RpRe","Congruent","happy"
2016,709,"X59",500,"RpRe","Congruent","happy"
2016,710,"X59",352,"RpRe","Congruent","happy"
2016,711,"X59",345,"RpRe","Congruent","happy"
2016,712,"X59",827,"RpRe","Congruent","happy"
2016,713,"X59",543,"RpRe","Congruent","happy"
2016,714,"X59",374,"RpRe","Congruent","happy"
2016,715,"X59",536,"RpRe","Congruent","happy"
2016,716,"X59",NA,"RpRe","Congruent","happy"
2016,717,"X59",354,"RpRe","Congruent","happy"
2016,718,"X59",361,"RpRe","Congruent","happy"
2016,719,"X59",367,"RpRe","Congruent","happy"
2016,720,"X59",394,"RpRe","Congruent","happy"
2016,721,"X59",NA,"RpRe","Congruent","happy"
2016,722,"X59",357,"RpRe","Congruent","happy"
2016,723,"X59",317,"RpRe","Congruent","happy"
2016,724,"X59",NA,"RpRe","Congruent","happy"
2016,725,"X59",463,"RpRe","Congruent","happy"
2016,726,"X59",402,"RpRe","Congruent","happy"
2016,727,"X59",393,"RpRe","Congruent","happy"
2016,728,"X59",580,"RpRe","Congruent","happy"
2016,730,"X59",303,"RpRe","Congruent","happy"
2016,731,"X59",314,"RpRe","Congruent","happy"
2016,732,"X59",356,"RpRe","Congruent","happy"
2016,733,"X59",540,"RpRe","Congruent","happy"
2016,750,"X59",446,"RpRe","Congruent","happy"
2016,751,"X59",604,"RpRe","Congruent","happy"
2016,752,"X59",388,"RpRe","Congruent","happy"
2016,753,"X59",364,"RpRe","Congruent","happy"
2016,754,"X59",576,"RpRe","Congruent","happy"
2016,756,"X59",449,"RpRe","Congruent","happy"
